Rodentia Cricetidae Microtus Microtus gregalis 47.5
Didelphimorphia Didelphidae Marmosa Marmosa andersoni 47.4
Rodentia Muridae Grammomys Grammomys caniceps 47.3472220092
Rodentia Muridae Grammomys Grammomys buntingi 47.3472220092
Rodentia Muridae Grammomys Grammomys aridulus 47.3472220092
Rodentia Cricetidae Mesocricetus Mesocricetus raddei 47.3307148291
Rodentia Muridae Chiruromys Chiruromys lamia 47.2
Rodentia Cricetidae Necromys Necromys temchuki 47.2
Chiroptera Emballonuridae Saccolaimus Saccolaimus mixtus 47.2
Rodentia Muridae Paramelomys Paramelomys rubex 47.16
Rodentia Cricetidae Neusticomys Neusticomys venezuelae 47.1
Chiroptera Pteropodidae Ptenochirus Ptenochirus minor 47.02
Rodentia Muridae Taterillus Taterillus arenarius 47
Rodentia Cricetidae Neusticomys Neusticomys oyapocki 47
Rodentia Muridae Pogonomys Pogonomys macrourus 46.98
Chiroptera Hipposideridae Hipposideros Hipposideros diadema 46.9
Dasyuromorphia Dasyuridae Antechinus Antechinus subtropicus 46.8644444444
Eulipotyphla Talpidae Uropsilus Uropsilus gracilis 46.8409862393
Eulipotyphla Talpidae Euroscaptor Euroscaptor longirostris 46.8409862393
Eulipotyphla Talpidae Euroscaptor Euroscaptor grandis 46.8409862393
Rodentia Cricetidae Wilfredomys Wilfredomys oenax 46.8
Rodentia Cricetidae Wiedomys Wiedomys pyrrhorhinos 46.7
Rodentia Cricetidae Wiedomys Wiedomys cerradensis 46.7
Rodentia Nesomyidae Petromyscus Petromyscus shortridgei 46.5
Rodentia Muridae Mastomys Mastomys shortridgei 46.5
Rodentia Cricetidae Oecomys Oecomys concolor 46.33
Rodentia Cricetidae Microtus Microtus kikuchii 46.3
Rodentia Cricetidae Thomasomys Thomasomys cinnameus 46.2586120398
Rodentia Cricetidae Rhipidomys Rhipidomys modicus 46.2586120398
Rodentia Cricetidae Rhipidomys Rhipidomys macrurus 46.2586120398
Rodentia Cricetidae Rhipidomys Rhipidomys emiliae 46.2586120398
Rodentia Cricetidae Proedromys Proedromys liangshanensis 46.2586120398
Rodentia Cricetidae Proedromys Proedromys bedfordi 46.2586120398
Rodentia Cricetidae Phyllotis Phyllotis limatus 46.2586120398
Rodentia Cricetidae Peromyscus Peromyscus stephani 46.2586120398
Rodentia Cricetidae Peromyscus Peromyscus slevini 46.2586120398
Rodentia Cricetidae Peromyscus Peromyscus mayensis 46.2586120398
Rodentia Cricetidae Oxymycterus Oxymycterus quaestor 46.2586120398
Rodentia Cricetidae Oryzomys Oryzomys dimidiatus 46.2586120398
Rodentia Cricetidae Oligoryzomys Oligoryzomys vegetus 46.2586120398
Rodentia Cricetidae Oecomys Oecomys catherinae 46.2586120398
Rodentia Cricetidae Oecomys Oecomys auyantepui 46.2586120398
Rodentia Cricetidae Nephelomys Nephelomys meridensis 46.2586120398
Rodentia Cricetidae Nephelomys Nephelomys devius 46.2586120398
Rodentia Cricetidae Neodon Neodon irene 46.2586120398
Rodentia Cricetidae Nectomys Nectomys apicalis 46.2586120398
Rodentia Cricetidae Myodes Myodes shanseius 46.2586120398
Rodentia Cricetidae Myodes Myodes rex 46.2586120398
Rodentia Cricetidae Myodes Myodes regulus 46.2586120398
Rodentia Cricetidae Myodes Myodes andersoni 46.2586120398
Rodentia Cricetidae Microtus Microtus schidlovskii 46.2586120398
Rodentia Cricetidae Microtus Microtus schelkovnikovi 46.2586120398
Rodentia Cricetidae Microtus Microtus paradoxus 46.2586120398
Rodentia Cricetidae Microtus Microtus ilaeus 46.2586120398
Rodentia Cricetidae Microtus Microtus clarkei 46.2586120398
Rodentia Cricetidae Lemmus Lemmus amurensis 46.2586120398
Rodentia Cricetidae Lasiopodomys Lasiopodomys mandarinus 46.2586120398
Rodentia Cricetidae Hylaeamys Hylaeamys perenensis 46.2586120398
Rodentia Cricetidae Eothenomys Eothenomys wardi 46.2586120398
Rodentia Cricetidae Eothenomys Eothenomys miletus 46.2586120398
Rodentia Cricetidae Eothenomys Eothenomys cachinus 46.2586120398
Rodentia Cricetidae Eolagurus Eolagurus przewalskii 46.2586120398
Rodentia Cricetidae Cricetulus Cricetulus alticola 46.2586120398
Rodentia Cricetidae Cansumys Cansumys canus 46.2586120398
Rodentia Cricetidae Arvicola Arvicola scherman 46.2586120398
Rodentia Cricetidae Alticola Alticola tuvinicus 46.2586120398
Rodentia Cricetidae Alticola Alticola semicanus 46.2586120398
Rodentia Cricetidae Alticola Alticola montosa 46.2586120398
Rodentia Cricetidae Alticola Alticola lemminus 46.2586120398
Rodentia Cricetidae Alticola Alticola barakshin 46.2586120398
Didelphimorphia Didelphidae Marmosa Marmosa xerophila 46.2
Rodentia Gliridae Graphiurus Graphiurus platyops 46.1
Rodentia Muridae Rattus Rattus pococki 46
Rodentia Muridae Rattus Rattus arrogans 46
Chiroptera Vespertilionidae Nyctalus Nyctalus lasiopterus 45.98
Rodentia Sciuridae Tamiops Tamiops macclellandii 45.84
Eulipotyphla Talpidae Parascaptor Parascaptor leucura 45.604
Didelphimorphia Didelphidae Monodelphis Monodelphis rubida 45.5
Chiroptera Phyllostomidae Brachyphylla Brachyphylla cavernarum 45.5
Rodentia Muridae Chiruromys Chiruromys vates 45.46
Chiroptera Pteropodidae Rousettus Rousettus obliviosus 45.32
Rodentia Cricetidae Eothenomys Eothenomys chinensis 45.3
Rodentia Cricetidae Neodon Neodon sikimensis 45.259006244
Chiroptera Emballonuridae Saccolaimus Saccolaimus flaviventris 45.25
Rodentia Muridae Xeromys Xeromys myoides 45.2
Rodentia Cricetidae Pseudoryzomys Pseudoryzomys simplex 45.2
Didelphimorphia Didelphidae Marmosops Marmosops fuscatus 45.15
Macroscelidea Macroscelididae Elephantulus Elephantulus brachyrhynchus 45.11
Rodentia Cricetidae Phyllotis Phyllotis osgoodi 45.1
Rodentia Muridae Rattus Rattus niobe 45.07
Rodentia Muridae Grammomys Grammomys cometes 45
Eulipotyphla Erinaceidae Hylomys Hylomys parvus 45
Rodentia Cricetidae Calomys Calomys callosus 44.95
Chiroptera Pteropodidae Nyctimene Nyctimene cephalotes 44.92
Chiroptera Pteropodidae Myonycteris Myonycteris torquata 44.92
Afrosoricida Chrysochloridae Amblysomus Amblysomus corriae 44.845
Rodentia Cricetidae Necromys Necromys urichi 44.84
Rodentia Cricetidae Microtus Microtus longicaudus 44.8
Chiroptera Hipposideridae Hipposideros Hipposideros lankadiva 44.76
Rodentia Nesomyidae Steatomys Steatomys caurinus 44.75
Chiroptera Pteropodidae Cynopterus Cynopterus sphinx 44.71
Rodentia Cricetidae Neotomodon Neotomodon alstoni 44.64
Didelphimorphia Didelphidae Monodelphis Monodelphis dimidiata 44.56
Dasyuromorphia Dasyuridae Antechinus Antechinus flavipes 44.33
Diprotodontia Burramyidae Burramys Burramys parvus 44.27
Rodentia Gliridae Myomimus Myomimus setzeri 44
Rodentia Gliridae Myomimus Myomimus roachi 44
Rodentia Gliridae Myomimus Myomimus personatus 44
Chiroptera Pteropodidae Cynopterus Cynopterus nusatenggara 43.874
Chiroptera Pteropodidae Cynopterus Cynopterus luzoniensis 43.874
Rodentia Sciuridae Petinomys Petinomys setosus 43.85
Rodentia Muridae Apodemus Apodemus mystacinus 43.84
Eulipotyphla Soricidae Suncus Suncus murinus 43.76
Rodentia Muridae Apodemus Apodemus speciosus 43.75
Rodentia Muridae Lemniscomys Lemniscomys striatus 43.65
Rodentia Cricetidae Phyllotis Phyllotis osilae 43.64
Chiroptera Phyllostomidae Artibeus Artibeus jamaicensis 43.63
Didelphimorphia Didelphidae Thylamys Thylamys sponsorius 43.44552871
Didelphimorphia Didelphidae Thylamys Thylamys cinderella 43.44552871
Rodentia Heteromyidae Liomys Liomys pictus 43.28
Chiroptera Pteropodidae Nyctimene Nyctimene certans 43.24
Dasyuromorphia Dasyuridae Pseudantechinus Pseudantechinus woolleyae 43.23
Rodentia Cricetidae Irenomys Irenomys tarsalis 43.15
Rodentia Cricetidae Neodon Neodon forresti 43.0942393587
Macroscelidea Macroscelididae Elephantulus Elephantulus rozeti 43.07
Afrosoricida Tenrecidae Microgale Microgale talazaci 43.07
Rodentia Muridae Dephomys Dephomys defua 43.05
Dasyuromorphia Dasyuridae Phascogale Phascogale calura 43.03
Rodentia Cricetidae Brucepattersonius Brucepattersonius soricinus 43
Rodentia Cricetidae Brucepattersonius Brucepattersonius paradisus 43
Rodentia Cricetidae Brucepattersonius Brucepattersonius misionensis 43
Rodentia Cricetidae Brucepattersonius Brucepattersonius iheringi 43
Rodentia Cricetidae Brucepattersonius Brucepattersonius igniventris 43
Rodentia Cricetidae Brucepattersonius Brucepattersonius guarani 43
Rodentia Cricetidae Brucepattersonius Brucepattersonius griserufescens 43
Rodentia Cricetidae Brucepattersonius Brucepattersonius albinasus 43
Dasyuromorphia Dasyuridae Murexia Murexia naso 43
Chiroptera Emballonuridae Saccolaimus Saccolaimus saccolaimus 43
Rodentia Muridae Hybomys Hybomys lunaris 42.995
Rodentia Sciuridae Tamias Tamias minimus 42.87
Rodentia Muridae Leptomys Leptomys ernstmayri 42.85
Rodentia Cricetidae Microtus Microtus montanus 42.85
Rodentia Muridae Notomys Notomys mitchellii 42.8
Rodentia Muridae Gerbillus Gerbillus pyramidum 42.8
Rodentia Cricetidae Neusticomys Neusticomys ferreirai 42.72
Rodentia Cricetidae Peromyscus Peromyscus californicus 42.68
Rodentia Muridae Praomys Praomys verschureni 42.5861614612
Rodentia Muridae Praomys Praomys petteri 42.5861614612
Rodentia Muridae Praomys Praomys mutoni 42.5861614612
Rodentia Muridae Praomys Praomys minor 42.5861614612
Rodentia Muridae Praomys Praomys degraaffi 42.5861614612
Rodentia Cricetidae Peromyscus Peromyscus mexicanus 42.58
Rodentia Cricetidae Microtus Microtus pennsylvanicus 42.53
Scandentia Ptilocercidae Ptilocercus Ptilocercus lowii 42.5
Rodentia Muridae Crunomys Crunomys suncoides 42.5
Rodentia Muridae Crunomys Crunomys melanius 42.5
Rodentia Muridae Crunomys Crunomys fallax 42.5
Rodentia Muridae Crunomys Crunomys celebensis 42.5
Rodentia Cricetidae Phyllotis Phyllotis wolffsohni 42.5
Rodentia Cricetidae Phyllotis Phyllotis haggardi 42.5
Rodentia Cricetidae Phyllotis Phyllotis bonariensis 42.5
Rodentia Cricetidae Microtus Microtus ochrogaster 42.5
Rodentia Cricetidae Lasiopodomys Lasiopodomys fuscus 42.5
Rodentia Cricetidae Handleyomys Handleyomys rostratus 42.5
Rodentia Cricetidae Eothenomys Eothenomys proditor 42.5
Rodentia Cricetidae Akodon Akodon simulator 42.5
Rodentia Cricetidae Akodon Akodon neocenus 42.39
Rodentia Muridae Pseudomys Pseudomys fieldi 42.35
Rodentia Muridae Acomys Acomys russatus 42.35
Rodentia Cricetidae Alticola Alticola olchonensis 42.2113060199
Rodentia Cricetidae Alticola Alticola albicaudus 42.2113060199
Rodentia Muridae Praomys Praomys lukolelae 42.2
Rodentia Muridae Lophuromys Lophuromys woosnami 42.14
Rodentia Cricetidae Chionomys Chionomys nivalis 42.01
Rodentia Heteromyidae Liomys Liomys salvini 41.99
Rodentia Cricetidae Oxymycterus Oxymycterus paramensis 41.99
Rodentia Cricetidae Microtus Microtus umbrosus 41.99
Rodentia Cricetidae Microtus Microtus guatemalensis 41.99
Chiroptera Vespertilionidae Myotis Myotis chinensis 41.99
Chiroptera Pteropodidae Nyctimene Nyctimene vizcaccia 41.96
Chiroptera Pteropodidae Melonycteris Melonycteris fardoulisi 41.895
Rodentia Muridae Mastomys Mastomys natalensis 41.85
Rodentia Muridae Lemniscomys Lemniscomys mittendorfi 41.85
Rodentia Muridae Grammomys Grammomys dolichurus 41.85
Chiroptera Phyllostomidae Phyllostomus Phyllostomus elongatus 41.75
Rodentia Muridae Praomys Praomys morio 41.73
Didelphimorphia Didelphidae Marmosops Marmosops impavidus 41.71
Rodentia Platacanthomyidae Typhlomys Typhlomys cinereus 41.675
Rodentia Muridae Pogonomys Pogonomys sylvestris 41.67
Rodentia Heteromyidae Dipodomys Dipodomys nitratoides 41.59
Rodentia Cricetidae Rhipidomys Rhipidomys macconnelli 41.59
Rodentia Cricetidae Cerradomys Cerradomys marinhus 41.3183333333
Rodentia Cricetidae Cerradomys Cerradomys maracajuensis 41.3183333333
Rodentia Muridae Grammomys Grammomys ibeanus 41.19
Rodentia Muridae Acomys Acomys cahirinus 41.16
Rodentia Muridae Myomyscus Myomyscus verreauxii 41
Rodentia Heteromyidae Dipodomys Dipodomys phillipsii 41
Rodentia Cricetidae Microtus Microtus miurus 41
Rodentia Cricetidae Melanomys Melanomys caliginosus 41
Rodentia Cricetidae Peromyscus Peromyscus madrensis 40.7505184663
Rodentia Cricetidae Oecomys Oecomys bicolor 40.74
Rodentia Cricetidae Thomasomys Thomasomys caudivarius 40.7361892897
Rodentia Muridae Rhabdomys Rhabdomys pumilio 40.73
Rodentia Cricetidae Necromys Necromys obscurus 40.69
Rodentia Cricetidae Habromys Habromys ixtlani 40.5
Rodentia Muridae Zyzomys Zyzomys argurus 40.42
Chiroptera Phyllostomidae Artibeus Artibeus hirsutus 40.42
Rodentia Cricetidae Graomys Graomys edithae 40.4
Rodentia Cricetidae Necromys Necromys lenguarum 40.31
Rodentia Cricetidae Lasiopodomys Lasiopodomys brandtii 40.2
Rodentia Muridae Gerbillus Gerbillus stigmonyx 40.0870922802
Rodentia Muridae Gerbillus Gerbillus somalicus 40.0870922802
Rodentia Muridae Gerbillus Gerbillus rupicola 40.0870922802
Rodentia Muridae Gerbillus Gerbillus principulus 40.0870922802
Rodentia Muridae Gerbillus Gerbillus percivali 40.0870922802
Rodentia Muridae Gerbillus Gerbillus occiduus 40.0870922802
Rodentia Muridae Gerbillus Gerbillus nancillus 40.0870922802
Rodentia Muridae Gerbillus Gerbillus muriculus 40.0870922802
Rodentia Muridae Gerbillus Gerbillus lowei 40.0870922802
Rodentia Muridae Gerbillus Gerbillus juliani 40.0870922802
Rodentia Muridae Gerbillus Gerbillus jamesi 40.0870922802
Rodentia Muridae Gerbillus Gerbillus grobbeni 40.0870922802
Rodentia Muridae Gerbillus Gerbillus cosensis 40.0870922802
Rodentia Muridae Gerbillus Gerbillus burtoni 40.0870922802
Rodentia Muridae Gerbillus Gerbillus brockmani 40.0870922802
Rodentia Muridae Gerbillus Gerbillus bottai 40.0870922802
Rodentia Muridae Gerbillus Gerbillus agag 40.0870922802
Rodentia Muridae Gerbillus Gerbillus acticola 40.0870922802
Rodentia Nesomyidae Steatomys Steatomys opimus 40
Rodentia Muridae Aethomys Aethomys granti 40
Rodentia Cricetidae Rheomys Rheomys thomasi 40
Rodentia Cricetidae Rheomys Rheomys mexicanus 40
Rodentia Cricetidae Peromyscus Peromyscus zarhynchus 40
Rodentia Cricetidae Peromyscus Peromyscus winkelmanni 40
Rodentia Cricetidae Peromyscus Peromyscus simulus 40
Rodentia Cricetidae Peromyscus Peromyscus polius 40
Rodentia Cricetidae Peromyscus Peromyscus perfulvus 40
Rodentia Cricetidae Peromyscus Peromyscus ochraventer 40
Rodentia Cricetidae Peromyscus Peromyscus merriami 40
Rodentia Cricetidae Peromyscus Peromyscus melanurus 40
Rodentia Cricetidae Peromyscus Peromyscus melanophrys 40
Rodentia Cricetidae Peromyscus Peromyscus gymnotis 40
Rodentia Cricetidae Peromyscus Peromyscus guatemalensis 40
Rodentia Cricetidae Peromyscus Peromyscus bullatus 40
Rodentia Cricetidae Neusticomys Neusticomys peruviensis 40
Rodentia Cricetidae Neusticomys Neusticomys mussoi 40
Rodentia Cricetidae Microtus Microtus tatricus 40
Rodentia Cricetidae Microtus Microtus quasiater 40
Rodentia Cricetidae Habromys Habromys simulatus 40
Rodentia Cricetidae Habromys Habromys lophurus 40
Rodentia Cricetidae Habromys Habromys chinanteco 40
Rodentia Cricetidae Ellobius Ellobius talpinus 40
Rodentia Cricetidae Akodon Akodon varius 40
Paucituberculata Caenolestidae Caenolestes Caenolestes caniventer 40
Notoryctemorphia Notoryctidae Notoryctes Notoryctes caurinus 40
Chiroptera Hipposideridae Hipposideros Hipposideros lylei 40
Afrosoricida Tenrecidae Microgale Microgale dryas 40
Rodentia Cricetidae Necromys Necromys lasiurus 39.93
Rodentia Muridae Apodemus Apodemus gurkha 39.9
Rodentia Cricetidae Calomys Calomys expulsus 39.86
Rodentia Cricetidae Akodon Akodon cursor 39.84
Didelphimorphia Didelphidae Marmosops Marmosops noctivagus 39.77
Rodentia Muridae Mus Mus mayori 39.75
Chiroptera Pteropodidae Syconycteris Syconycteris carolinae 39.67
Rodentia Cricetidae Peromyscus Peromyscus melanotis 39.59
Rodentia Muridae Gerbillus Gerbillus latastei 39.55
Rodentia Cricetidae Neusticomys Neusticomys monticolus 39.5
Rodentia Bathyergidae Heterocephalus Heterocephalus glaber 39.36
Rodentia Muridae Notomys Notomys fuscus 39.28
Chiroptera Megadermatidae Megaderma Megaderma lyra 39.27
Rodentia Cricetidae Microtus Microtus qazvinensis 39.184886038
Rodentia Cricetidae Microtus Microtus nasarovi 39.184886038
Rodentia Cricetidae Microtus Microtus mujanensis 39.184886038
Rodentia Cricetidae Microtus Microtus irani 39.184886038
Rodentia Cricetidae Microtus Microtus hyperboreus 39.184886038
Rodentia Cricetidae Microtus Microtus felteni 39.184886038
Rodentia Cricetidae Microtus Microtus evoronensis 39.184886038
Rodentia Cricetidae Microtus Microtus dogramacii 39.184886038
Rodentia Cricetidae Microtus Microtus anatolicus 39.184886038
Rodentia Muridae Praomys Praomys jacksoni 39.01
Rodentia Muridae Notomys Notomys aquilo 38.99
Rodentia Cricetidae Peromyscus Peromyscus pectoralis 38.99
Rodentia Cricetidae Microtus Microtus chrotorrhinus 38.99
Rodentia Cricetidae Akodon Akodon torques 38.99
Rodentia Cricetidae Akodon Akodon sylvanus 38.99
Rodentia Cricetidae Akodon Akodon surdus 38.99
Rodentia Cricetidae Akodon Akodon orophilus 38.99
Rodentia Cricetidae Akodon Akodon latebricola 38.99
Rodentia Cricetidae Akodon Akodon juninensis 38.99
Rodentia Cricetidae Microtus Microtus transcaspicus 38.9732589337
Didelphimorphia Didelphidae Marmosops Marmosops paulensis 38.89
Rodentia Muridae Praomys Praomys obscurus 38.86
Rodentia Muridae Praomys Praomys hartwigi 38.86
Rodentia Cricetidae Abrothrix Abrothrix longipilis 38.86
Eulipotyphla Soricidae Nectogale Nectogale elegans 38.82
Dasyuromorphia Dasyuridae Antechinus Antechinus bellus 38.73
Rodentia Muridae Acomys Acomys seurati 38.657
Rodentia Muridae Acomys Acomys airensis 38.657
Macroscelidea Macroscelididae Macroscelides Macroscelides proboscideus 38.64
Didelphimorphia Didelphidae Marmosops Marmosops neblina 38.5
Chiroptera Molossidae Eumops Eumops trumbulli 38.47
Chiroptera Molossidae Eumops Eumops patagonicus 38.47
Chiroptera Molossidae Eumops Eumops maurus 38.47
Chiroptera Molossidae Eumops Eumops floridanus 38.47
Rodentia Heteromyidae Dipodomys Dipodomys insularis 38.3
Afrosoricida Chrysochloridae Chlorotalpa Chlorotalpa sclateri 38.3
Rodentia Muridae Gerbillurus Gerbillurus setzeri 38.29
Rodentia Cricetidae Microtus Microtus maximowiczii 38.1490527429
Chiroptera Vespertilionidae Myotis Myotis auriculus 38.04
Rodentia Muridae Lophuromys Lophuromys rahmi 38
Rodentia Cricetidae Rheomys Rheomys raptor 38
Rodentia Cricetidae Auliscomys Auliscomys sublimis 38
Rodentia Heteromyidae Dipodomys Dipodomys merriami 37.91
Rodentia Cricetidae Neodon Neodon juldaschi 37.7650997924
Rodentia Cricetidae Alticola Alticola argentatus 37.69
Rodentia Cricetidae Necromys Necromys punctulatus 37.3
Chiroptera Phyllostomidae Brachyphylla Brachyphylla nana 37.25
Rodentia Heteromyidae Chaetodipus Chaetodipus hispidus 37.24
Afrosoricida Chrysochloridae Chrysochloris Chrysochloris asiatica 37.16
Rodentia Muridae Praomys Praomys tullbergi 37.1
Rodentia Muridae Pseudomys Pseudomys desertor 37.09
Rodentia Muridae Lemniscomys Lemniscomys roseveari 37.0433333333
Rodentia Muridae Lemniscomys Lemniscomys hoogstraali 37.0433333333
Rodentia Muridae Grammomys Grammomys macmillani 37.01
Chiroptera Phyllostomidae Platyrrhinus Platyrrhinus vittatus 37.01
Rodentia Muridae Gerbillus Gerbillus famulus 37
Rodentia Cricetidae Cerradomys Cerradomys scotti 37
Rodentia Cricetidae Cerradomys Cerradomys andersoni 37
Rodentia Cricetidae Alticola Alticola roylei 37
Rodentia Cricetidae Aepeomys Aepeomys reigi 37
Rodentia Cricetidae Aepeomys Aepeomys lugens 37
Chiroptera Phyllostomidae Trachops Trachops cirrhosus 36.9
Dasyuromorphia Dasyuridae Pseudantechinus Pseudantechinus macdonnellensis 36.88
Rodentia Sciuridae Petinomys Petinomys vordermanni 36.87
Chiroptera Emballonuridae Taphozous Taphozous theobaldi 36.83
Rodentia Cricetidae Rheomys Rheomys underwoodi 36.8046878007
Rodentia Cricetidae Blarinomys Blarinomys breviceps 36.79
Rodentia Cricetidae Oxymycterus Oxymycterus hispidus 36.75
Chiroptera Phyllostomidae Diaemus Diaemus youngi 36.71
Chiroptera Phyllostomidae Phyllostomus Phyllostomus discolor 36.7
Rodentia Muridae Acomys Acomys nesiotes 36.668339769
Afrosoricida Tenrecidae Microgale Microgale dobsoni 36.66
Eulipotyphla Talpidae Scapanulus Scapanulus oweni 36.64
Rodentia Sciuridae Tamias Tamias alpinus 36.54
Rodentia Cricetidae Microtus Microtus oaxacensis 36.52
Rodentia Cricetidae Myodes Myodes rufocanus 36.43
Chiroptera Molossidae Tadarida Tadarida australis 36.4
Eulipotyphla Soricidae Chimarrogale Chimarrogale platycephalus 36.32
Didelphimorphia Didelphidae Marmosa Marmosa murina 36.28
Afrosoricida Chrysochloridae Amblysomus Amblysomus marleyi 36.245
Rodentia Cricetidae Otonyctomys Otonyctomys hatti 36.2
Chiroptera Pteropodidae Melonycteris Melonycteris woodfordi 36.2
Chiroptera Molossidae Eumops Eumops glaucinus 36.2
Chiroptera Vespertilionidae Scotophilus Scotophilus heathii 36.13
Didelphimorphia Didelphidae Monodelphis Monodelphis adusta 36.04
Rodentia Cricetidae Alticola Alticola macrotis 36
Rodentia Muridae Praomys Praomys delectorum 35.99
Rodentia Muridae Hylomyscus Hylomyscus denniae 35.99
Rodentia Muridae Grammomys Grammomys minnae 35.99
Rodentia Cricetidae Peromyscus Peromyscus spicilegus 35.99
Rodentia Cricetidae Peromyscus Peromyscus hooperi 35.99
Eulipotyphla Soricidae Feroculus Feroculus feroculus 35.99
Afrosoricida Tenrecidae Oryzorictes Oryzorictes tetradactylus 35.99
Chiroptera Phyllostomidae Artibeus Artibeus obscurus 35.91
Chiroptera Phyllostomidae Vampyrodes Vampyrodes caraccioli 35.89
Rodentia Cricetidae Microtus Microtus agrestis 35.87
Rodentia Cricetidae Thomasomys Thomasomys laniger 35.74
Afrosoricida Tenrecidae Oryzorictes Oryzorictes hova 35.74
Rodentia Cricetidae Microtus Microtus levis 35.49
Rodentia Muridae Uranomys Uranomys ruddi 35.48
Didelphimorphia Didelphidae Marmosops Marmosops ocellatus 35.47950661
Didelphimorphia Didelphidae Marmosops Marmosops creightoni 35.47950661
Chiroptera Pteropodidae Penthetor Penthetor lucasi 35.39
Chiroptera Phyllostomidae Chiroderma Chiroderma improvisum 35.39
Chiroptera Molossidae Cynomops Cynomops abrasus 35.39
Rodentia Muridae Archboldomys Archboldomys musseri 35.34
Rodentia Muridae Archboldomys Archboldomys luzonensis 35.34
Rodentia Muridae Archboldomys Archboldomys kalinga 35.34
Rodentia Muridae Gerbillurus Gerbillurus vallinus 35.24
Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis virginiae 35.24
Rodentia Muridae Apodemus Apodemus latronum 35.2
Chiroptera Phyllostomidae Platyrrhinus Platyrrhinus aurarius 35.12
Rodentia Cricetidae Thomasomys Thomasomys ucucha 35
Rodentia Muridae Praomys Praomys daltoni 34.99
Rodentia Cricetidae Oxymycterus Oxymycterus inca 34.99
Rodentia Muridae Apomys Apomys microdon 34.98
Rodentia Cricetidae Myodes Myodes smithii 34.94
Chiroptera Molossidae Otomops Otomops wroughtoni 34.92
Chiroptera Molossidae Otomops Otomops secundus 34.92
Chiroptera Molossidae Otomops Otomops papuensis 34.92
Chiroptera Molossidae Otomops Otomops martiensseni 34.92
Chiroptera Molossidae Otomops Otomops madagascariensis 34.92
Chiroptera Molossidae Otomops Otomops johnstonei 34.92
Chiroptera Molossidae Otomops Otomops formosus 34.92
Rodentia Sciuridae Sciurillus Sciurillus pusillus 34.91
Rodentia Muridae Apomys Apomys sacobianus 34.88
Rodentia Muridae Apomys Apomys insignis 34.88
Rodentia Muridae Apomys Apomys hylocetes 34.88
Rodentia Muridae Apomys Apomys datae 34.88
Rodentia Muridae Apomys Apomys abrae 34.88
Rodentia Cricetidae Microtus Microtus mexicanus 34.88
Rodentia Muridae Notomys Notomys cervinus 34.79
Rodentia Cricetidae Akodon Akodon montensis 34.65
Rodentia Muridae Mus Mus shortridgei 34.6
Rodentia Cricetidae Akodon Akodon siberiae 34.6
Rodentia Cricetidae Oligoryzomys Oligoryzomys eliurus 34.58
Rodentia Cricetidae Abrothrix Abrothrix jelskii 34.5
Didelphimorphia Didelphidae Thylamys Thylamys macrurus 34.43
Eulipotyphla Soricidae Crocidura Crocidura olivieri 34.42
Chiroptera Rhinolophidae Rhinolophus Rhinolophus luctus 34.07
Rodentia Muridae Pseudomys Pseudomys occidentalis 34
Rodentia Cricetidae Peromyscus Peromyscus hylocetes 34
Rodentia Cricetidae Peromyscus Peromyscus aztecus 34
Rodentia Cricetidae Peromyscus Peromyscus schmidlyi 33.9903209881
Rodentia Cricetidae Peromyscus Peromyscus sagax 33.9903209881
Chiroptera Molossidae Tadarida Tadarida fulminans 33.89
Chiroptera Pteropodidae Cynopterus Cynopterus brachyotis 33.87
Rodentia Cricetidae Podoxymys Podoxymys roraimae 33.79
Rodentia Muridae Paraleptomys Paraleptomys wilhelmina 33.68
Eulipotyphla Soricidae Chimarrogale Chimarrogale himalayica 33.5
Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis psammophila 33.5
Primates Cheirogaleidae Microcebus Microcebus berthae 33.45
Chiroptera Hipposideridae Hipposideros Hipposideros turpis 33.31
Rodentia Cricetidae Handleyomys Handleyomys alfaroi 33.3
Rodentia Muridae Hylomyscus Hylomyscus baeri 33.16
Chiroptera Phyllostomidae Desmodus Desmodus rotundus 33.16
Rodentia Cricetidae Microtus Microtus oeconomus 33.1
Chiroptera Molossidae Molossus Molossus rufus 33.088
Chiroptera Molossidae Molossus Molossus coibensis 33.088
Chiroptera Molossidae Molossus Molossus barnesi 33.088
Rodentia Cricetidae Handleyomys Handleyomys saturatior 33
Rodentia Cricetidae Handleyomys Handleyomys rhabdops 33
Rodentia Cricetidae Peromyscus Peromyscus furvus 32.99
Rodentia Cricetidae Akodon Akodon molinae 32.99
Chiroptera Hipposideridae Hipposideros Hipposideros cyclops 32.92
Rodentia Muridae Apodemus Apodemus peninsulae 32.9
Rodentia Muridae Apodemus Apodemus chevrieri 32.9
Rodentia Cricetidae Necromys Necromys lactens 32.9
Rodentia Cricetidae Andalgalomys Andalgalomys olrogi 32.9
Rodentia Muridae Apomys Apomys gracilirostris 32.69125
Rodentia Muridae Apomys Apomys camiguinensis 32.69125
Rodentia Muridae Lophuromys Lophuromys nudicaudus 32.59
Chiroptera Pteropodidae Megaerops Megaerops niphanae 32.59
Rodentia Dipodidae Eozapus Eozapus setchuanus 32.576
Rodentia Muridae Lemniscomys Lemniscomys bellieri 32.56
Rodentia Cricetidae Akodon Akodon reigi 32.5167567568
Rodentia Cricetidae Akodon Akodon pervalens 32.5167567568
